12907, 249, 305, -19
12928, 250, 305, -17
12949, 251, 306, -18
12971, 252, 307, -18
12992, 253, 307, -17
13014, 254, 308, -17
13035, 255, 309, -18
13056, 256, 309, -18
13077, 257, 310, -17
13099, 258, 310, -18
13120, 259, 311, -18
13142, 260, 312, -18
13163, 261, 312, -18
13184, 262, 313, -17
13205, 263, 314, -19
13227, 265, 315, -18
13248, 266, 315, -18
13270, 267, 316, -18
13291, 268, 317, -18
13312, 269, 317, -18
13333, 270, 318, -18
13355, 271, 319, -18
13376, 272, 319, -18
13398, 273, 320, -18
13419, 274, 320, -19
13440, 275, 321, -17
13461, 276, 322, -18
13483, 277, 322, -18
13504, 278, 323, -18
13526, 279, 324, -18
13547, 281, 325, -19
13568, 282, 325, -18
13589, 283, 326, -18
13611, 284, 327, -18
13632, 285, 327, -18
13654, 286, 328, -19
13675, 287, 329, -18
13696, 288, 329, -17
13717, 289, 330, -19
13739, 290, 330, -18
13760, 291, 331, -18
13782, 292, 332, -19
13803, 293, 332, -19
13824, 294, 333, -18
13845, 295, 334, -20
13867, 297, 335, -19
13888, 298, 335, -19
13910, 299, 336, -19
13931, 300, 337, -20
13952, 301, 337, -19
13973, 302, 338, -21
13995, 303, 339, -20
14016, 304, 339, -21
14038, 305, 340, -21
14059, 306, 341, -20
14080, 307, 341, -20
14101, 308, 342, -21
14123, 309, 342, -21
14144, 310, 343, -22
14166, 311, 344, -20
14187, 313, 345, -20
14208, 314, 346, -19
14229, 315, 346, -21
14251, 316, 347, -20
14272, 317, 347, -20
14294, 318, 348, -20
14315, 319, 349, -20
14336, 320, 349, -20
14357, 321, 350, -21
14379, 322, 351, -21
14400, 323, 351, -21
14422, 324, 352, -22
14443, 325, 352, -22
14464, 326, 353, -20
14485, 327, 354, -22
14507, 329, 355, -22
14528, 330, 356, -21
14550, 331, 356, -22
14571, 332, 357, -21
14592, 333, 357, -21
14613, 334, 358, -22
14635, 335, 359, -21
14656, 336, 359, -23
14678, 337, 360, -21
14699, 338, 361, -22
14720, 339, 361, -20
14741, 340, 362, -22
14763, 341, 362, -22
14784, 342, 363, -22
14806, 343, 364, -22
14827, 345, 365, -23
14848, 346, 366, -20
14869, 347, 366, -22
14891, 348, 367, -22
14912, 349, 367, -21
14934, 350, 368, -21
14955, 351, 369, -21
14976, 352, 369, -19
14997, 353, 370, -20
15019, 354, 371, -20
15040, 355, 371, -21
15062, 356, 372, -21
15083, 357, 373, -20
15104, 358, 373, -20
15125, 359, 374, -21
15147, 361, 375, -22
15168, 362, 376, -22
15190, 363, 376, -22
15211, 364, 377, -23
15232, 365, 378, -21
15253, 366, 378, -23
15275, 367, 379, -23
15296, 368, 379, -23
15318, 369, 380, -23
15339, 370, 381, -24
15360, 371, 381, -22
15381, 372, 382, -24
15403, 373, 383, -24
15424, 374, 383, -24
15446, 375, 384, -24
15467, 377, 385, -24
15488, 378, 386, -22
15509, 379, 386, -24
15531, 380, 387, -24
15552, 381, 388, -24
15574, 382, 388, -23
15595, 383, 389, -22
15616, 384, 389, -22
15637, 385, 390, -23
15659, 386, 391, -23
15680, 387, 391, -22
15702, 388, 392, -23
15723, 389, 393, -22
15744, 390, 393, -21
15765, 391, 394, -23
15787, 393, 395, -25
15808, 394, 396, -44
15830, 395, 396, -158
15851, 396, 397, -114
15872, 397, 398, -23
15893, 398, 398, -25
15915, 399, 399, -24
